# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00319229
2 0.00311552
3 0.00318376
4 0.00949156
20 4
1 0.0260564
2 0.0260252
3 0.0258403
4 0.077922
30 4
1 0.0619613
2 0.0626451
3 0.0588196
4 0.183426
40 4
1 0.0896538
2 0.0889805
3 0.083207
4 0.261841
50 4
1 0.105938
2 0.099347
3 0.0952509
4 0.300536
60 4
1 0.116294
2 0.102109
3 0.103615
4 0.322018
70 4
1 0.12658
2 0.107245
3 0.113036
4 0.346861
80 4
1 0.13845
2 0.116392
3 0.122484
4 0.377326
90 4
1 0.148351
2 0.127325
3 0.130554
4 0.40623
100 4
1 0.155293
2 0.137504
3 0.136779
4 0.429576
110 4
1 0.159197
2 0.143001
3 0.142506
4 0.444704
120 4
1 0.162598
2 0.145216
3 0.149342
4 0.457156
130 4
1 0.166479
2 0.146266
3 0.157561
4 0.470306
140 4
1 0.170782
2 0.148167
3 0.165689
4 0.484638
150 4
1 0.174267
2 0.151397
3 0.170947
4 0.496611
160 4
1 0.175973
2 0.153772
3 0.173799
4 0.503544
170 4
1 0.176456
2 0.156264
3 0.177412
4 0.510132
180 4
1 0.177907
2 0.157948
3 0.181636
4 0.517491
190 4
1 0.181954
2 0.160265
3 0.18483
4 0.527049
200 4
1 0.186189
2 0.164343
3 0.18763
4 0.538162
210 4
1 0.187926
2 0.169738
3 0.189634
4 0.547299
220 4
1 0.186824
2 0.174528
3 0.188356
4 0.549708
230 4
1 0.187325
2 0.176059
3 0.183357
4 0.546742
240 4
1 0.187734
2 0.177271
3 0.179956
4 0.544961
250 4
1 0.186298
2 0.180115
3 0.179709
4 0.546122
260 4
1 0.186737
2 0.183202
3 0.181528
4 0.551468
270 4
1 0.18874
2 0.187014
3 0.184587
4 0.56034
280 4
1 0.194416
2 0.190949
3 0.187695
4 0.57306
290 4
1 0.200514
2 0.193953
3 0.191847
4 0.586314
300 4
1 0.203371
2 0.194334
3 0.198411
4 0.596117
310 4
1 0.205091
2 0.193321
3 0.204297
4 0.602709
320 4
1 0.205906
2 0.193958
3 0.205607
4 0.605471
330 4
1 0.206472
