# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00402978
2 0.00397386
3 0.00416721
4 0.0121709
20 4
1 0.0321525
2 0.031959
3 0.0347475
4 0.098859
30 4
1 0.0741987
2 0.0752665
3 0.0849877
4 0.234453
40 4
1 0.10508
2 0.111375
3 0.126736
4 0.343191
50 4
1 0.121442
2 0.132332
3 0.148344
4 0.402118
60 4
1 0.130765
2 0.144825
3 0.160746
4 0.436335
70 4
1 0.141187
2 0.157732
3 0.172506
4 0.471425
80 4
1 0.155675
2 0.167342
3 0.18777
4 0.510786
90 4
1 0.168749
2 0.174186
3 0.206395
4 0.549331
100 4
1 0.178021
2 0.184871
3 0.221591
4 0.584484
110 4
1 0.186184
2 0.196084
3 0.231083
4 0.613351
120 4
1 0.19299
2 0.204118
3 0.238391
4 0.6355
130 4
1 0.19994
2 0.211857
3 0.243558
4 0.655355
140 4
1 0.208855
2 0.219641
3 0.247931
4 0.676427
150 4
1 0.219143
2 0.225475
3 0.254134
4 0.698751
160 4
1 0.227141
2 0.231215
3 0.268185
4 0.726541
170 4
1 0.23353
2 0.237344
3 0.289665
4 0.760539
180 4
1 0.242689
2 0.243836
3 0.308929
4 0.795454
190 4
1 0.254136
2 0.252073
3 0.317728
4 0.823937
200 4
1 0.263676
2 0.262062
3 0.317285
4 0.843023
210 4
1 0.266643
2 0.271503
3 0.314839
4 0.852985
220 4
1 0.264942
2 0.27894
3 0.31521
4 0.859092
230 4
1 0.263767
2 0.283313
3 0.316686
4 0.863766
240 4
1 0.267032
2 0.287526
3 0.319371
4 0.873929
250 4
1 0.276256
2 0.295045
3 0.326557
4 0.897858
260 4
1 0.285792
2 0.30527
3 0.334056
4 0.925118
270 4
1 0.292246
2 0.316268
3 0.340452
4 0.948965
280 4
1 0.296802
2 0.32556
3 0.34752
4 0.969882
290 4
1 0.300258
2 0.333703
3 0.351517
4 0.985478
300 4
1 0.303422
2 0.339139
3 0.352508
4 0.995069
310 4
1 0.312216
2 0.34005
3 0.352332
4 1.0046
320 4
1 0.322917
2 0.34536
3 0.353458
4 1.02173
330 4
1 0.33054
2 0.355839
3 0.358514
4 1.04489
340 4
1 0.332176
2 0.361694
3 0.36779
4 1.06166
350 4
1 0.330783
2 0.36144
3 0.379713
4 1.07194
360 4
1 0.329561
2 0.363029
3 0.389275
4 1.08187
370 4
1 0.329553
2 0.368855
3 0.39543
4 1.09384
380 4
1 0.332766
2 0.374797
3 0.400062
4 1.10763
390 4
1 0.337887
2 0.373832
3 0.40071
4 1.11243
400 4
1 0.342569
2 0.367609
3 0.399805
4 1.10998
410 4
1 0.34696
2 0.365828
3 0.396326
4 1.10911
420 4
1 0.353667
2 0.370893
3 0.392036
4 1.1166
430 4
1 0.358316
2 0.379157
3 0.393221
4 1.13069
440 4
1 0.362405
2 0.385922
3 0.398027
4 1.14635
450 4
1 0.368081
2 0.391562
3 0.406962
4 1.1666
460 4
1 0.372043
2 0.397707
3 0.417366
4 1.18712
470 4
1 0.375818
2 0.405514
3 0.428209
4 1.20954
480 4
1 0.37908
2 0.415086
3 0.439382
4 1.23355
490 4
1 0.381466
2 0.423796
3 0.447381
4 1.25264
500 4
1 0.382521
2 0.430126
3 0.450757
4 1.2634
510 4
1 0.381797
2 0.431941
3 0.449375
4 1.26311
520 4
1 0.380574
2 0.430385
3 0.448704
4 1.25966
530 4
1 0.378049
2 0.430987
3 0.449373
4 1.25841
540 4
1 0.374239
2 0.435564
3 0.449038
4 1.25884
550 4
1 0.372886
2 0.442187
3 0.44935
4 1.26442
560 4
1 0.374817
2 0.450196
3 0.454117
4 1.27913
570 4
1 0.37839
2 0.456081
3 0.458554
4 1.29303
580 4
1 0.381703
2 0.458498
3 0.461062
4 1.30126
590 4
1 0.383771
2 0.454645
3 0.463175
4 1.30159
600 4
1 0.384686
2 0.446749
3 0.465211
4 1.29665
610 4
1 0.385347
2 0.442267
