# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00371419
2 0.00395554
3 0.0041763
4 0.011846
20 4
1 0.0293711
2 0.0318263
3 0.0340496
4 0.095247
30 4
1 0.068699
2 0.0770188
3 0.0803367
4 0.226055
40 4
1 0.102312
2 0.119314
3 0.119395
4 0.341021
50 4
1 0.126759
2 0.145855
3 0.143979
4 0.416593
60 4
1 0.141122
2 0.159699
3 0.158816
4 0.459637
70 4
1 0.14929
2 0.167694
3 0.172008
4 0.488992
80 4
1 0.155045
2 0.175225
3 0.185608
4 0.515878
90 4
1 0.16064
2 0.185948
3 0.196255
4 0.542843
100 4
1 0.168764
2 0.19881
3 0.202141
4 0.569714
110 4
1 0.176434
2 0.208258
3 0.205162
4 0.589854
120 4
1 0.183009
2 0.212641
3 0.209186
4 0.604836
130 4
1 0.187833
2 0.214989
3 0.211262
4 0.614085
140 4
1 0.193513
2 0.214996
3 0.212898
4 0.621408
150 4
1 0.199642
2 0.216536
3 0.217873
4 0.634051
160 4
1 0.201631
2 0.227319
3 0.224455
4 0.653404
170 4
1 0.201136
2 0.24129
3 0.232757
4 0.675182
180 4
1 0.203439
2 0.250489
3 0.246991
4 0.700919
190 4
1 0.21176
2 0.259019
3 0.264782
4 0.735561
200 4
1 0.225672
2 0.26903
3 0.278001
4 0.772703
210 4
1 0.240668
2 0.280021
3 0.281018
4 0.801707
220 4
1 0.251389
2 0.289878
3 0.278924
4 0.820192
230 4
1 0.257963
2 0.297854
3 0.280714
4 0.836531
240 4
1 0.262714
2 0.302146
3 0.287155
4 0.852015
250 4
1 0.26691
2 0.306549
3 0.296277
4 0.869736
260 4
1 0.269916
2 0.313991
3 0.306294
4 0.890201
270 4
1 0.276926
2 0.317847
3 0.317775
4 0.912548
280 4
1 0.287995
2 0.315072
3 0.327684
4 0.930751
290 4
1 0.293184
2 0.309877
3 0.335535
4 0.938596
300 4
1 0.292554
2 0.307734
3 0.339037
4 0.939324
310 4
1 0.289473
2 0.311767
3 0.341023
4 0.942263
320 4
1 0.282315
2 0.320062
3 0.34545
4 0.947827
330 4
