# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00366686
2 0.00378629
3 0.00383316
4 0.0112863
20 4
1 0.0257174
2 0.0273212
3 0.0272557
4 0.0802943
30 4
1 0.0573685
2 0.0608838
3 0.0583268
4 0.176579
40 4
1 0.0824272
2 0.0876801
3 0.077893
4 0.248
50 4
1 0.100017
2 0.1044
3 0.0892056
4 0.293623
60 4
1 0.111304
2 0.115232
3 0.0993033
4 0.325839
70 4
1 0.11885
2 0.126825
3 0.112328
4 0.358003
80 4
1 0.124303
2 0.141143
3 0.125865
4 0.39131
90 4
1 0.130535
2 0.154308
3 0.134329
4 0.419172
100 4
1 0.139009
2 0.163473
3 0.137468
4 0.43995
110 4
1 0.148475
2 0.169244
3 0.14058
4 0.458299
120 4
1 0.15487
2 0.171769
3 0.145274
4 0.471913
130 4
1 0.158249
2 0.17307
3 0.151613
4 0.482932
140 4
1 0.162029
2 0.179398
3 0.158525
4 0.499953
150 4
1 0.166929
2 0.187494
3 0.163342
4 0.517765
160 4
1 0.171488
2 0.194275
3 0.166732
4 0.532495
170 4
1 0.175191
2 0.201154
3 0.170887
4 0.547232
180 4
1 0.17826
2 0.208322
3 0.175993
4 0.562575
190 4
1 0.181114
2 0.21589
3 0.179127
4 0.576131
200 4
1 0.183252
2 0.221751
3 0.178124
4 0.583127
210 4
1 0.186392
2 0.224279
3 0.178656
4 0.589328
220 4
1 0.190624
2 0.223102
3 0.181807
4 0.595534
230 4
1 0.193441
2 0.222976
3 0.186133
4 0.60255
240 4
1 0.196164
2 0.228853
3 0.189601
4 0.614619
250 4
1 0.200759
2 0.238048
3 0.19314
4 0.631947
260 4
1 0.206305
2 0.245694
3 0.198786
4 0.650785
270 4
1 0.210993
2 0.24947
3 0.204783
4 0.665246
280 4
1 0.215169
2 0.251201
3 0.208327
4 0.674696
290 4
1 0.221036
2 0.249401
3 0.208987
4 0.679425
300 4
1 0.227491
2 0.246351
3 0.207916
4 0.681759
310 4
1 0.231597
2 0.249093
3 0.207028
4 0.687718
320 4
1 0.232587
2 0.257978
3 0.210442
4 0.701007
330 4
1 0.23293
2 0.26924
3 0.217878
4 0.720048
340 4
1 0.232018
2 0.276539
3 0.225635
4 0.734193
350 4
1 0.233188
2 0.280928
3 0.232768
4 0.746884
360 4
1 0.238185
2 0.287544
3 0.236775
4 0.762504
370 4
1 0.245335
2 0.294126
3 0.238123
4 0.777584
380 4
1 0.251084
2 0.29799
3 0.239669
4 0.788743
390 4
1 0.252189
2 0.299764
3 0.240643
4 0.792596
400 4
1 0.250113
2 0.299809
3 0.241034
4 0.790956
410 4
1 0.248557
2 0.300338
3 0.242442
4 0.791337
420 4
1 0.24798
2 0.301158
3 0.245842
4 0.794981
430 4
1 0.248274
2 0.300429
3 0.247291
4 0.795994
440 4
1 0.250418
2 0.298005
3 0.24629
4 0.794713
450 4
1 0.252822
2 0.295254
3 0.245386
4 0.793462
460 4
1 0.253035
2 0.295507
3 0.245955
4 0.794498
470 4
1 0.251872
2 0.296829
3 0.246186
4 0.794887
480 4
1 0.251609
2 0.298398
3 0.245763
4 0.79577
490 4
1 0.253936
2 0.300602
3 0.247688
4 0.802226
500 4
1 0.257952
2 0.302107
3 0.255067
4 0.815126
510 4
1 0.262136
2 0.301913
3 0.260495
4 0.824544
520 4
1 0.265958
2 0.30054
3 0.261204
4 0.827702
530 4
1 0.2684
2 0.299656
3 0.260145
4 0.828201
540 4
1 0.267896
2 0.303829
3 0.262052
4 0.833777
550 4
1 0.266142
2 0.313165
3 0.266821
4 0.846129
560 4
1 0.268894
2 0.319527
3 0.270374
4 0.858796
570 4
1 0.276127
2 0.319788
3 0.272392
4 0.868307
580 4
1 0.284369
2 0.31765
3 0.273196
4 0.875215
590 4
1 0.290428
2 0.315036
3 0.273931
4 0.879395
600 4
1 0.291469
2 0.31319
3 0.276636
4 0.881296
610 4
1 0.291567
2 0.31295
3 0.279026
4 0.883543
620 4
1 0.292736
2 0.31463
3 0.276594
4 0.88396
630 4
1 0.293423
2 0.319061
3 0.269389
4 0.881873
640 4
1 0.294125
2 0.323915
3 0.262996
4 0.881036
650 4
1 0.297766
2 0.328117
3 0.262547
4 0.88843
660 4
1 0.302073
2 0.332799
3 0.269069
4 0.903941
670 4
1 0.303071
2 0.337263
3 0.281675
4 0.922008
680 4
1 0.303181
2 0.339716
3 0.294938
