# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.0386214
2 0.0378687
3 0.0363451
4 0.112835
20 4
1 0.0887023
2 0.0935046
3 0.0910369
4 0.273244
30 4
1 0.111053
2 0.123422
3 0.131287
4 0.365763
40 4
1 0.129969
2 0.145627
3 0.151282
4 0.426879
50 4
1 0.141162
2 0.161477
3 0.171054
4 0.473693
60 4
1 0.143434
2 0.183149
3 0.177845
4 0.504429
70 4
1 0.152937
2 0.203874
3 0.179765
4 0.536576
80 4
1 0.163371
2 0.20509
3 0.199517
4 0.567978
90 4
1 0.166948
2 0.213381
3 0.210227
4 0.590557
100 4
1 0.18133
2 0.226554
3 0.213029
4 0.620914
110 4
1 0.193409
2 0.236329
3 0.225677
4 0.655415
120 4
1 0.211169
2 0.248368
3 0.228093
4 0.68763
130 4
1 0.208278
2 0.244063
3 0.236867
4 0.689209
140 4
1 0.214315
2 0.24376
3 0.238959
4 0.697034
150 4
1 0.206793
2 0.251416
3 0.247942
4 0.706151
160 4
1 0.218373
2 0.25375
3 0.251582
4 0.723705
170 4
1 0.220778
2 0.253151
3 0.253831
4 0.72776
180 4
1 0.215098
2 0.260359
3 0.25492
4 0.730377
190 4
1 0.227427
2 0.264093
3 0.260184
4 0.751703
200 4
1 0.233808
2 0.270864
3 0.270099
4 0.774771
210 4
1 0.220178
2 0.264175
3 0.263085
4 0.747439
220 4
1 0.226251
2 0.25295
3 0.263576
4 0.742777
230 4
1 0.225093
2 0.250872
3 0.258673
4 0.734637
240 4
1 0.227188
2 0.271746
3 0.256922
4 0.755856
250 4
1 0.238696
2 0.270526
3 0.269406
4 0.778628
260 4
1 0.239908
2 0.274822
3 0.265185
4 0.779915
270 4
1 0.240291
2 0.277006
3 0.27269
4 0.789988
280 4
1 0.233452
2 0.271406
3 0.275624
4 0.780482
290 4
1 0.237646
2 0.279537
3 0.283151
4 0.800334
300 4
1 0.25631
2 0.281717
3 0.297498
4 0.835525
310 4
1 0.266071
2 0.295132
3 0.304062
4 0.865266
320 4
1 0.264535
2 0.307182
3 0.311424
4 0.883142
330 4
1 0.273697
2 0.304582
3 0.318606
4 0.896885
340 4
1 0.271778
2 0.308632
3 0.316827
4 0.897238
350 4
1 0.276638
2 0.300385
3 0.318968
4 0.895991
360 4
1 0.272866
2 0.298785
3 0.318288
4 0.88994
370 4
1 0.279369
2 0.307918
3 0.319051
