# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00385698
2 0.00435936
3 0.0039139
4 0.0121302
20 4
1 0.0328242
2 0.0362478
3 0.033179
4 0.102251
30 4
1 0.0802914
2 0.0833771
3 0.0807479
4 0.244416
40 4
1 0.12223
2 0.121976
3 0.123368
4 0.367575
50 4
1 0.155768
2 0.15014
3 0.153438
4 0.459347
60 4
1 0.181627
2 0.166371
3 0.171089
4 0.519087
70 4
1 0.198519
2 0.177508
3 0.181384
4 0.557411
80 4
1 0.207226
2 0.186066
3 0.186487
4 0.579779
90 4
1 0.204687
2 0.196466
3 0.18599
4 0.587143
100 4
1 0.200046
2 0.21116
3 0.189493
4 0.600699
110 4
1 0.200834
2 0.222915
3 0.2014
4 0.625149
120 4
1 0.207925
2 0.231807
3 0.217675
4 0.657407
130 4
1 0.217988
2 0.239931
3 0.233022
4 0.69094
140 4
1 0.23197
2 0.249969
3 0.245047
4 0.726986
150 4
1 0.250651
2 0.262699
3 0.2505
4 0.763851
160 4
1 0.265693
2 0.272236
3 0.253902
4 0.791831
170 4
1 0.272928
2 0.277878
3 0.256242
4 0.807048
180 4
1 0.27568
2 0.279876
3 0.257732
4 0.813288
190 4
1 0.279722
2 0.279932
3 0.259745
4 0.819399
200 4
1 0.285141
2 0.282457
3 0.260881
4 0.828479
210 4
1 0.29073
2 0.28857
3 0.261395
4 0.840695
220 4
1 0.291144
2 0.294842
3 0.265755
4 0.851741
230 4
1 0.290688
2 0.301882
3 0.27263
4 0.8652
240 4
1 0.291864
2 0.307615
3 0.279283
4 0.878761
250 4
1 0.291343
2 0.310252
3 0.286069
4 0.887663
260 4
1 0.292377
2 0.312652
3 0.290789
4 0.895818
270 4
1 0.297963
2 0.315304
3 0.293057
4 0.906324
280 4
1 0.306171
2 0.319612
3 0.292458
4 0.91824
290 4
1 0.313851
2 0.327
3 0.288572
4 0.929422
300 4
1 0.318129
2 0.333067
3 0.283161
4 0.934357
310 4
1 0.319
2 0.33375
3 0.283182
4 0.935932
320 4
1 0.318259
2 0.33576
3 0.290708
4 0.944727
330 4
1 0.316215
2 0.34376
3 0.301727
4 0.961702
340 4
1 0.315743
2 0.353275
3 0.31138
4 0.980398
350 4
1 0.318174
2 0.361695
3 0.314564
4 0.994433
360 4
1 0.322586
2 0.36667
3 0.31275
4 1.00201
370 4
1 0.332149
2 0.367439
3 0.312909
4 1.0125
380 4
1 0.34453
2 0.366023
3 0.315497
4 1.02605
390 4
1 0.350283
2 0.367427
3 0.323045
4 1.04076
400 4
1 0.349621
2 0.372814
3 0.3331
4 1.05553
410 4
1 0.344662
2 0.382993
3 0.340482
4 1.06814
420 4
1 0.338454
2 0.39526
3 0.343945
4 1.07766
430 4
1 0.333392
2 0.405183
3 0.344913
4 1.08349
440 4
1 0.333429
2 0.415525
3 0.344198
4 1.09315
450 4
1 0.33735
2 0.427323
3 0.342541
4 1.10721
460 4
1 0.342166
2 0.432798
3 0.341469
4 1.11643
470 4
1 0.34706
2 0.432319
3 0.344391
4 1.12377
480 4
1 0.349728
2 0.428854
3 0.350878
4 1.12946
490 4
1 0.351529
2 0.42478
3 0.355466
4 1.13178
500 4
1 0.35475
2 0.420378
3 0.352574
4 1.1277
510 4
1 0.356493
2 0.425104
3 0.343237
4 1.12483
520 4
1 0.352934
2 0.435383
3 0.339543
4 1.12786
530 4
1 0.34732
2 0.440179
3 0.345719
4 1.13322
540 4
1 0.342111
2 0.437203
3 0.356696
4 1.13601
550 4
1 0.342049
2 0.433291
3 0.365311
4 1.14065
560 4
1 0.342922
2 0.43405
3 0.368359
4 1.14533
570 4
1 0.342868
2 0.436426
3 0.368841
4 1.14813
580 4
1 0.345867
2 0.436061
3 0.366863
4 1.14879
590 4
1 0.350622
2 0.438436
3 0.362859
4 1.15192
600 4
1 0.352934
2 0.442052
3 0.358169
4 1.15315
610 4
1 0.357183
