# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00314859
2 0.00304622
3 0.00338536
4 0.00958017
20 4
1 0.0251511
2 0.0239139
3 0.0264861
4 0.0755511
30 4
1 0.0591082
2 0.0562624
3 0.0597418
4 0.175113
40 4
1 0.0849318
2 0.0808698
3 0.0832897
4 0.249091
50 4
1 0.096154
2 0.0939832
3 0.0961235
4 0.286261
60 4
1 0.10115
2 0.10184
3 0.101343
4 0.304333
70 4
1 0.107996
2 0.112772
3 0.106692
4 0.327461
80 4
1 0.118966
2 0.126641
3 0.115427
4 0.361034
90 4
1 0.132284
2 0.138771
3 0.12526
4 0.396315
100 4
1 0.145608
2 0.145397
3 0.13518
4 0.426185
110 4
1 0.155903
2 0.14901
3 0.14629
4 0.451203
120 4
1 0.162803
2 0.155651
3 0.156399
4 0.474852
130 4
1 0.167782
2 0.163526
3 0.164181
4 0.495489
140 4
1 0.172874
2 0.171361
3 0.171019
4 0.515255
150 4
1 0.176904
2 0.178847
3 0.177631
4 0.533383
160 4
1 0.179355
2 0.186496
3 0.183385
4 0.549236
170 4
1 0.179467
2 0.191909
3 0.186894
4 0.55827
180 4
1 0.18069
2 0.195724
3 0.187355
4 0.563768
190 4
1 0.185881
2 0.199424
3 0.186287
4 0.571592
200 4
1 0.193194
2 0.202846
3 0.18538
4 0.581419
210 4
1 0.197496
2 0.203957
3 0.185748
4 0.587202
220 4
1 0.196584
2 0.20217
3 0.186732
4 0.585486
230 4
1 0.1948
2 0.19963
3 0.186187
4 0.580617
240 4
1 0.194131
2 0.198573
3 0.185685
4 0.578389
250 4
1 0.195007
2 0.19958
3 0.186898
4 0.581486
260 4
1 0.197706
2 0.202992
3 0.188294
4 0.588992
270 4
1 0.201548
2 0.207891
3 0.188287
4 0.597727
280 4
1 0.2057
2 0.212577
3 0.188623
4 0.6069
290 4
1 0.209253
2 0.218378
3 0.19105
4 0.618681
300 4
1 0.211183
2 0.22592
3 0.19634
4 0.633443
310 4
1 0.211933
2 0.233314
3 0.204045
4 0.649291
320 4
1 0.211341
2 0.24046
3 0.210773
4 0.662574
330 4
1 0.211485
2 0.246129
3 0.213142
4 0.670756
340 4
1 0.216204
2 0.247884
3 0.213982
4 0.678069
350 4
1 0.224674
2 0.245888
3 0.215289
4 0.685851
360 4
1 0.229537
2 0.244983
3 0.216648
4 0.691168
370 4
1 0.227666
2 0.246564
3 0.217915
4 0.692144
380 4
1 0.224015
2 0.250186
3 0.220455
4 0.694656
390 4
1 0.22456
2 0.253901
3 0.22333
4 0.701791
400 4
1 0.230569
2 0.256279
3 0.224729
4 0.711577
410 4
1 0.237434
2 0.258464
3 0.225594
4 0.721492
420 4
1 0.241518
2 0.261065
3 0.228546
4 0.731129
430 4
1 0.241847
2 0.264682
3 0.233908
4 0.740437
440 4
1 0.241752
2 0.270998
3 0.238927
4 0.751677
450 4
1 0.243899
2 0.278157
3 0.240861
4 0.762917
460 4
1 0.247996
2 0.284843
3 0.24182
4 0.77466
470 4
1 0.250197
2 0.289535
3 0.246212
4 0.785944
480 4
1 0.248401
2 0.291021
3 0.254024
4 0.793446
490 4
1 0.247653
2 0.289458
3 0.260396
4 0.797507
500 4
1 0.24888
2 0.287797
3 0.262846
4 0.799523
