# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00421488
2 0.00452969
3 0.00443879
4 0.0131834
20 4
1 0.0291567
2 0.0304845
3 0.0304605
4 0.0901017
30 4
1 0.0666602
2 0.0671908
3 0.0673763
4 0.201227
40 4
1 0.0969305
2 0.095549
3 0.0935148
4 0.285994
50 4
1 0.110503
2 0.111964
3 0.107995
4 0.330463
60 4
1 0.115074
2 0.123241
3 0.117474
4 0.355788
70 4
1 0.12376
2 0.134127
3 0.126176
4 0.384063
80 4
1 0.136082
2 0.147122
3 0.134578
4 0.417783
90 4
1 0.150712
2 0.160338
3 0.142097
4 0.453147
100 4
1 0.164631
2 0.168942
3 0.147713
4 0.481285
110 4
1 0.17232
2 0.175276
3 0.152192
4 0.499788
120 4
1 0.175433
2 0.181112
3 0.15747
4 0.514015
130 4
1 0.178272
2 0.186959
3 0.160882
4 0.526112
140 4
1 0.183017
2 0.196326
3 0.162703
4 0.542046
150 4
1 0.188362
2 0.2061
3 0.168168
4 0.56263
160 4
1 0.194794
2 0.211227
3 0.1775
4 0.583521
170 4
1 0.203006
2 0.21444
3 0.185051
4 0.602498
180 4
1 0.210887
2 0.218277
3 0.187844
4 0.617008
190 4
1 0.218321
2 0.223261
3 0.19041
4 0.631992
200 4
1 0.224653
2 0.22924
3 0.195717
4 0.64961
210 4
1 0.225958
2 0.236462
3 0.203284
4 0.665703
220 4
1 0.223003
2 0.244226
3 0.20885
4 0.676079
230 4
1 0.221905
2 0.251091
3 0.2096
4 0.682596
240 4
1 0.221946
2 0.256121
3 0.206493
4 0.68456
250 4
1 0.222012
2 0.256791
3 0.205103
4 0.683906
260 4
1 0.224341
2 0.252827
3 0.206626
4 0.683794
270 4
1 0.229241
2 0.248545
3 0.211016
4 0.688802
280 4
1 0.234586
2 0.246272
3 0.218329
4 0.699187
290 4
1 0.237755
2 0.247266
3 0.226784
4 0.711805
300 4
1 0.239209
2 0.251066
3 0.236338
4 0.726612
310 4
1 0.244006
2 0.254353
3 0.244269
4 0.742629
320 4
1 0.25298
2 0.255334
3 0.248482
4 0.756796
330 4
1 0.26189
2 0.254757
3 0.252198
4 0.768844
340 4
1 0.266001
2 0.254537
3 0.254556
4 0.775094
350 4
1 0.26447
2 0.258234
3 0.255269
4 0.777973
360 4
1 0.262099
2 0.265997
3 0.253934
4 0.782029
370 4
1 0.262081
2 0.277144
3 0.251448
4 0.790674
380 4
1 0.26522
2 0.286916
3 0.250366
4 0.802501
390 4
1 0.270129
2 0.290666
3 0.25143
4 0.812225
400 4
1 0.274667
2 0.291062
3 0.255203
4 0.820932
410 4
1 0.281527
2 0.288963
3 0.260107
4 0.830597
420 4
1 0.292359
2 0.2863
3 0.264908
4 0.843566
430 4
1 0.30689
2 0.28767
3 0.265851
4 0.860411
440 4
1 0.320453
2 0.291231
3 0.264964
4 0.876647
450 4
1 0.327936
2 0.294423
3 0.265696
4 0.888055
460 4
1 0.333017
2 0.299151
3 0.270364
4 0.902532
470 4
1 0.336484
2 0.304717
3 0.278575
4 0.919776
480 4
1 0.336275
2 0.30934
3 0.287232
4 0.932847
490 4
1 0.331947
2 0.314264
3 0.29069
4 0.936901
500 4
