# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00362329
2 0.00373379
3 0.00373812
4 0.0110952
20 4
1 0.0262494
2 0.0267308
3 0.0269147
4 0.0798949
30 4
1 0.0598864
2 0.0595372
3 0.0614957
4 0.180919
40 4
1 0.0867023
2 0.0832567
3 0.0925938
4 0.262553
50 4
1 0.105142
2 0.0964504
3 0.114928
4 0.316521
60 4
1 0.118358
2 0.106713
3 0.128582
4 0.353653
70 4
1 0.128606
2 0.117097
3 0.138016
4 0.38372
80 4
1 0.138973
2 0.12844
3 0.147482
4 0.414895
90 4
1 0.148511
2 0.140996
3 0.158816
4 0.448323
100 4
1 0.155178
2 0.15231
3 0.17284
4 0.480328
110 4
1 0.158618
2 0.162613
3 0.185262
4 0.506493
120 4
1 0.160766
2 0.173734
3 0.193487
4 0.527987
130 4
1 0.165717
2 0.184716
3 0.19685
4 0.547282
140 4
1 0.17473
2 0.193249
3 0.199605
4 0.567585
150 4
1 0.184703
2 0.200293
3 0.205344
4 0.590339
160 4
1 0.193573
2 0.207152
3 0.212536
4 0.613261
170 4
1 0.200855
2 0.213891
3 0.220266
4 0.635012
180 4
1 0.203102
2 0.216396
3 0.226248
4 0.645746
190 4
1 0.201545
2 0.21327
3 0.2259
4 0.640715
200 4
1 0.199182
2 0.211863
3 0.22212
4 0.633165
210 4
1 0.198484
2 0.214369
3 0.222462
4 0.635315
220 4
1 0.20044
2 0.218948
3 0.229027
4 0.648415
230 4
1 0.205621
2 0.223857
3 0.236496
4 0.665973
240 4
1 0.214778
2 0.226683
3 0.239972
4 0.681433
250 4
1 0.22431
2 0.230814
3 0.240437
4 0.695561
260 4
1 0.230641
2 0.237594
3 0.242361
4 0.710597
270 4
1 0.232504
2 0.24024
3 0.250155
4 0.722899
280 4
1 0.230644
2 0.238992
3 0.261776
4 0.731412
290 4
1 0.231377
2 0.237741
3 0.267737
4 0.736855
300 4
1 0.236457
2 0.235768
3 0.265934
4 0.73816
310 4
1 0.240817
2 0.233897
3 0.261689
4 0.736404
320 4
1 0.241992
2 0.232468
3 0.259807
4 0.734267
330 4
1 0.240399
2 0.23093
3 0.261231
4 0.73256
340 4
1 0.235569
2 0.232962
3 0.262541
4 0.731072
350 4
1 0.2303
2 0.23727
3 0.260963
4 0.728533
360 4
1 0.227597
2 0.239207
3 0.260129
4 0.726932
370 4
1 0.230003
2 0.240591
3 0.260986
4 0.73158
380 4
1 0.235482
2 0.241822
3 0.263967
4 0.741272
390 4
1 0.242243
2 0.244208
3 0.269131
4 0.755582
400 4
1 0.24737
2 0.249178
3 0.272447
4 0.768995
410 4
1 0.24878
2 0.252368
3 0.275023
4 0.776171
420 4
1 0.24809
2 0.25105
3 0.276816
4 0.775957
430 4
1 0.249132
2 0.248418
3 0.276533
4 0.774082
440 4
1 0.254436
2 0.246001
3 0.274115
4 0.774551
450 4
1 0.260138
2 0.245034
3 0.270211
4 0.775384
460 4
1 0.261336
2 0.24619
3 0.266559
4 0.774085
470 4
1 0.258765
2 0.248995
3 0.267503
4 0.775263
480 4
1 0.256166
2 0.254082
3 0.271469
4 0.781717
490 4
1 0.255051
2 0.258138
3 0.27548
4 0.788668
500 4
1 0.254741
2 0.260358
3 0.278827
4 0.793925
510 4
1 0.25589
2 0.259674
3 0.281012
4 0.796576
520 4
1 0.261755
2 0.254324
3 0.283065
4 0.799144
530 4
1 0.272154
2 0.24818
3 0.285012
4 0.805346
540 4
1 0.283402
2 0.244224
3 0.285306
4 0.812931
550 4
1 0.290875
2 0.245264
3 0.283617
4 0.819755
560 4
1 0.294688
2 0.250807
3 0.282546
4 0.828041
570 4
1 0.296663
2 0.256762
3 0.284974
4 0.838399
580 4
1 0.296599
2 0.263071
3 0.291168
4 0.850839
590 4
1 0.296337
2 0.268604
3 0.300974
4 0.865915
600 4
1 0.300753
2 0.274239
3 0.311957
4 0.886949
610 4
1 0.309883
2 0.281873
3 0.320773
4 0.91253
620 4
1 0.318523
