# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00290867
2 0.00309222
3 0.00321172
4 0.00921261
20 4
1 0.0238812
2 0.026287
3 0.0276805
4 0.0778487
30 4
1 0.0561024
2 0.0631216
3 0.0659281
4 0.185152
40 4
1 0.0871457
2 0.0963687
3 0.0998489
4 0.283363
50 4
1 0.111894
2 0.120004
3 0.125051
4 0.356949
60 4
1 0.127413
2 0.133395
3 0.141545
4 0.402353
70 4
1 0.139967
2 0.143189
3 0.152528
4 0.435684
80 4
1 0.151359
2 0.152114
3 0.160482
4 0.463954
90 4
1 0.158951
2 0.159725
3 0.165495
4 0.484171
100 4
1 0.16735
2 0.167998
3 0.171781
4 0.507129
110 4
1 0.173952
2 0.175595
3 0.180471
4 0.530018
120 4
1 0.177515
2 0.182382
3 0.189651
4 0.549547
130 4
1 0.17947
2 0.189327
3 0.193932
4 0.562729
140 4
1 0.179614
2 0.19496
3 0.196559
4 0.571133
150 4
1 0.181429
2 0.198845
3 0.200025
4 0.580299
160 4
1 0.186139
2 0.200475
3 0.205601
4 0.592215
170 4
1 0.192138
2 0.19877
3 0.21279
4 0.603698
180 4
1 0.198159
2 0.194941
3 0.218087
4 0.611186
190 4
1 0.20699
2 0.191999
3 0.219161
4 0.61815
200 4
1 0.218018
2 0.191737
3 0.219151
4 0.628907
210 4
1 0.225107
2 0.192005
3 0.222654
4 0.639765
220 4
1 0.227539
2 0.192452
3 0.227837
4 0.647827
230 4
1 0.226791
2 0.195977
3 0.233495
4 0.656263
240 4
1 0.225745
2 0.203656
3 0.237253
4 0.666655
250 4
1 0.229871
2 0.208405
3 0.238366
4 0.676642
260 4
1 0.239442
2 0.20874
3 0.23964
4 0.687822
270 4
1 0.24854
2 0.208371
3 0.242638
4 0.699549
280 4
1 0.254798
2 0.210816
3 0.246292
4 0.711907
290 4
1 0.257892
2 0.213765
3 0.248858
4 0.720515
300 4
1 0.258214
2 0.213716
3 0.251853
4 0.723783
310 4
1 0.259431
2 0.215901
3 0.25895
4 0.734282
320 4
1 0.261992
2 0.219381
3 0.269251
4 0.750624
330 4
1 0.267451
2 0.223572
3 0.276617
4 0.767641
340 4
1 0.278296
2 0.228668
3 0.282122
4 0.789085
350 4
1 0.288129
2 0.235779
3 0.289375
4 0.813283
360 4
1 0.291549
2 0.246003
3 0.296641
4 0.834193
370 4
1 0.290116
2 0.253306
3 0.301532
4 0.844955
380 4
1 0.288829
2 0.254414
3 0.30323
4 0.846472
390 4
1 0.289662
2 0.253332
3 0.303957
4 0.846951
400 4
1 0.287829
2 0.252922
3 0.301361
4 0.842112
410 4
1 0.286405
2 0.254135
3 0.29615
4 0.83669
420 4
1 0.290901
2 0.25884
3 0.293617
4 0.843357
430 4
1 0.294179
2 0.263384
3 0.297029
4 0.854592
440 4
1 0.292687
2 0.264735
3 0.303757
4 0.861179
450 4
1 0.290026
2 0.266203
3 0.307041
4 0.86327
460 4
1 0.286505
2 0.269624
3 0.307601
4 0.863731
470 4
1 0.282629
2 0.271944
3 0.311558
4 0.866132
480 4
1 0.284122
2 0.275355
3 0.317131
4 0.876608
490 4
1 0.290039
2 0.279011
3 0.324721
4 0.893771
500 4
1 0.295128
2 0.281129
3 0.334092
4 0.910349
510 4
1 0.302419
2 0.281738
3 0.343823
4 0.92798
520 4
1 0.314324
2 0.282464
3 0.354067
4 0.950854
530 4
1 0.323736
2 0.284333
3 0.361191
4 0.96926
540 4
1 0.324864
2 0.285029
3 0.363262
4 0.973155
550 4
1 0.320296
2 0.283202
3 0.362001
4 0.965499
560 4
1 0.315156
2 0.279579
3 0.36014
4 0.954874
570 4
1 0.309434
2 0.277674
3 0.355307
4 0.942416
580 4
1 0.304374
2 0.278841
3 0.347535
4 0.930751
590 4
1 0.302381
2 0.281623
3 0.344298
4 0.928302
600 4
1 0.304511
2 0.283041
3 0.34869
4 0.936243
610 4
1 0.308815
2 0.282935
3 0.355753
4 0.947503
620 4
1 0.313652
2 0.284385
3 0.365397
4 0.963433
630 4
1 0.318583
2 0.288707
3 0.374737
4 0.982027
640 4
1 0.322652
2 0.295408
3 0.378666
4 0.996726
650 4
1 0.323794
2 0.301937
3 0.380599
4 1.00633
660 4
1 0.322587
2 0.309245
3 0.377443
4 1.00928
670 4
1 0.320475
2 0.315138
3 0.370255
4 1.00587
680 4
1 0.320507
2 0.317497
3 0.369258
4 1.00726
690 4
1 0.325751
2 0.315448
3 0.370948
4 1.01215
700 4
1 0.332627
2 0.312771
3 0.373121
4 1.01852
710 4
1 0.337604
2 0.31207
3 0.378877
4 1.02855
720 4
1 0.340937
2 0.31095
3 0.384591
4 1.03648
730 4
1 0.341715
2 0.314662
3 0.384757
4 1.04113
740 4
1 0.340855
2 0.322202
3 0.379361
4 1.04242
750 4
1 0.340432
2 0.32591
3 0.373692
4 1.04003
760 4
1 0.340839
2 0.323985
3 0.375812
4 1.04064
770 4
1 0.341056
2 0.319931
3 0.381226
4 1.04221
780 4
1 0.341931
2 0.316934
3 0.384713
4 1.04358
790 4
1 0.34186
2 0.318494
3 0.385529
4 1.04588
800 4
1 0.342044
2 0.319825
3 0.384791
4 1.04666
810 4
1 0.343174
2 0.319564
3 0.385604
4 1.04834
820 4
1 0.343042
2 0.320996
3 0.388639
4 1.05268
830 4
1 0.343518
2 0.32394
3 0.395568
4 1.06303
840 4
1 0.345239
2 0.329089
3 0.402904
4 1.07723
850 4
1 0.345026
2 0.332679
3 0.404453
4 1.08216
860 4
1 0.344489
2 0.335107
3 0.402655
4 1.08225
870 4
1 0.341882
2 0.336272
3 0.39941
4 1.07756
880 4
1 0.342947
2 0.334762
3 0.397706
4 1.07542
890 4
1 0.344856
2 0.331953
3 0.399427
4 1.07624
900 4
1 0.344034
2 0.328112
3 0.403323
4 1.07547
910 4
1 0.344121
2 0.326274
3 0.407004
4 1.0774
920 4
1 0.34361
2 0.323991
3 0.408038
4 1.07564
930 4
1 0.347496
2 0.322193
3 0.408086
4 1.07777
940 4
1 0.352514
2 0.32402
3 0.405306
4 1.08184
950 4
1 0.35884
2 0.326222
3 0.400621
4 1.08568
960 4
1 0.362535
2 0.327312
3 0.39854
4 1.08839
970 4
1 0.363801
