# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00322406
2 0.0029732
3 0.00294061
4 0.00913787
20 4
1 0.0242109
2 0.0224392
3 0.0213687
4 0.0680189
30 4
1 0.0530968
2 0.050876
3 0.0484391
4 0.152412
40 4
1 0.0740021
2 0.0710153
3 0.0722472
4 0.217265
50 4
1 0.0895762
2 0.0819708
3 0.0894211
4 0.260968
60 4
1 0.103077
2 0.0884335
3 0.0989244
4 0.290435
70 4
1 0.115631
2 0.0971197
3 0.107468
4 0.320218
80 4
1 0.124989
2 0.110041
3 0.116755
4 0.351785
90 4
1 0.134089
2 0.123493
3 0.127013
4 0.384596
100 4
1 0.143077
2 0.133612
3 0.137612
4 0.414301
110 4
1 0.151736
2 0.139715
3 0.148067
4 0.439517
120 4
1 0.162571
2 0.146031
3 0.15571
4 0.464312
130 4
1 0.172713
2 0.153957
3 0.159502
4 0.486172
140 4
1 0.177234
2 0.160379
3 0.164126
4 0.501739
150 4
1 0.177774
2 0.162764
3 0.170536
4 0.511074
160 4
1 0.175101
2 0.161558
3 0.175147
4 0.511806
170 4
1 0.170866
2 0.15939
3 0.177484
4 0.50774
180 4
1 0.169358
2 0.159508
3 0.179541
4 0.508407
190 4
1 0.172017
2 0.163749
3 0.181931
4 0.517697
200 4
1 0.175662
2 0.170195
3 0.185073
4 0.53093
210 4
1 0.179116
2 0.174712
3 0.191133
4 0.544961
220 4
1 0.182135
2 0.176006
3 0.200146
4 0.558287
230 4
1 0.183748
2 0.176557
3 0.207858
4 0.568163
240 4
1 0.183744
2 0.178046
3 0.210404
4 0.572194
250 4
1 0.183665
2 0.181802
3 0.21061
4 0.576077
260 4
1 0.184534
2 0.188306
3 0.212133
4 0.584973
270 4
1 0.187603
2 0.19475
3 0.214201
4 0.596554
280 4
1 0.193542
2 0.198836
3 0.214629
4 0.607007
290 4
1 0.199412
2 0.19976
3 0.214479
4 0.613651
300 4
1 0.202766
2 0.199865
3 0.215473
4 0.618105
310 4
1 0.204153
2 0.200663
3 0.216897
4 0.621712
320 4
1 0.20321
2 0.202312
3 0.218175
4 0.623697
330 4
1 0.201476
2 0.207296
3 0.221655
4 0.630427
340 4
1 0.202417
2 0.214515
3 0.226382
4 0.643314
350 4
1 0.204534
2 0.2193
3 0.229136
4 0.65297
360 4
1 0.205918
2 0.219785
3 0.232242
4 0.657944
370 4
1 0.208372
2 0.219797
3 0.23725
4 0.66542
380 4
1 0.213265
2 0.222315
3 0.241393
4 0.676973
390 4
1 0.21787
2 0.226931
3 0.241398
4 0.686199
400 4
1 0.22283
2 0.232428
3 0.241437
4 0.696695
410 4
1 0.228619
2 0.235693
3 0.243614
4 0.707926
420 4
1 0.233272
2 0.236856
3 0.246813
4 0.71694
430 4
1 0.235056
2 0.238935
3 0.25198
4 0.725972
440 4
1 0.237068
2 0.2415
3 0.257968
4 0.736536
450 4
1 0.239301
2 0.245162
3 0.261846
4 0.746309
460 4
1 0.23989
2 0.249779
3 0.264148
4 0.753817
470 4
1 0.24256
2 0.253312
3 0.265556
4 0.761428
480 4
1 0.247883
2 0.255044
3 0.265941
