# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.0402504
2 0.0393998
3 0.0409507
4 0.120601
20 4
1 0.0992486
2 0.0880662
3 0.0986663
4 0.285981
30 4
1 0.115654
2 0.113807
3 0.136591
4 0.366051
40 4
1 0.141315
2 0.13103
3 0.151556
4 0.423901
50 4
1 0.160094
2 0.135382
3 0.154739
4 0.450215
60 4
1 0.168616
2 0.145565
3 0.167111
4 0.481293
70 4
1 0.17846
2 0.151859
3 0.172976
4 0.503295
80 4
1 0.178963
2 0.155658
3 0.163954
4 0.498575
90 4
1 0.179887
2 0.150968
3 0.17655
4 0.507406
100 4
1 0.191603
2 0.164302
3 0.187272
4 0.543177
110 4
1 0.213667
2 0.177655
3 0.199322
4 0.590643
120 4
1 0.214591
2 0.186949
3 0.207966
4 0.609506
130 4
1 0.207848
2 0.189409
3 0.217636
4 0.614893
140 4
1 0.226426
2 0.195219
3 0.222645
4 0.644291
150 4
1 0.22586
2 0.198345
3 0.219019
4 0.643224
160 4
1 0.219457
2 0.197116
3 0.224379
4 0.640953
170 4
1 0.230301
2 0.198876
3 0.23454
4 0.663717
180 4
1 0.236149
2 0.201211
3 0.225537
4 0.662897
190 4
1 0.239632
2 0.199999
3 0.223451
4 0.663083
200 4
1 0.242993
2 0.211457
3 0.233911
4 0.688362
210 4
1 0.240568
2 0.203252
3 0.238299
4 0.682118
220 4
1 0.240446
2 0.203774
3 0.240299
4 0.684519
230 4
1 0.244126
2 0.197293
3 0.235686
4 0.677104
240 4
1 0.238552
2 0.1977
3 0.238995
4 0.675247
250 4
1 0.241886
2 0.20247
3 0.247467
4 0.691823
260 4
1 0.250791
2 0.200203
3 0.247645
4 0.698639
270 4
1 0.249397
2 0.204666
3 0.247649
4 0.701711
280 4
1 0.255579
2 0.206438
3 0.240706
4 0.702722
290 4
1 0.246974
2 0.203838
3 0.243159
4 0.693971
300 4
1 0.255127
2 0.201714
3 0.254263
4 0.711104
310 4
1 0.257015
2 0.204796
3 0.266937
4 0.728747
320 4
1 0.26299
2 0.207571
3 0.260768
4 0.73133
330 4
1 0.263418
2 0.218745
3 0.259347
4 0.741509
340 4
1 0.266085
2 0.219525
3 0.261304
4 0.746914
350 4
1 0.279138
2 0.225363
3 0.263452
4 0.767953
360 4
1 0.275743
2 0.227548
3 0.261415
4 0.764707
370 4
1 0.271409
2 0.226649
3 0.270232
4 0.76829
380 4
1 0.280235
2 0.22921
3 0.279209
4 0.788655
390 4
1 0.288952
2 0.240844
3 0.293513
4 0.823309
400 4
1 0.287865
2 0.250517
3 0.296136
4 0.834518
410 4
1 0.292907
2 0.243076
3 0.291764
4 0.827747
420 4
1 0.287393
2 0.249842
3 0.288314
4 0.82555
430 4
1 0.292516
2 0.245937
3 0.287122
4 0.825575
440 4
1 0.293103
2 0.240351
3 0.279748
4 0.813202
450 4
1 0.288472
