# Time-averaged data for fix msdwrite
# TimeStep Number-of-rows
# Row c_msd
10 4
1 0.00420052
2 0.00461004
3 0.00455868
4 0.0133692
20 4
1 0.026886
2 0.0294767
3 0.0304388
4 0.0868015
30 4
1 0.0584642
2 0.0606166
3 0.0650394
4 0.18412
40 4
1 0.0845065
2 0.0817159
3 0.089835
4 0.256057
50 4
1 0.102372
2 0.0931807
3 0.105834
4 0.301386
60 4
1 0.115803
2 0.100044
3 0.117497
4 0.333344
70 4
1 0.129741
2 0.109373
3 0.129716
4 0.36883
80 4
1 0.141188
2 0.123433
3 0.144982
4 0.409603
90 4
1 0.149749
2 0.140538
3 0.16166
4 0.451947
100 4
1 0.158346
2 0.158258
3 0.17621
4 0.492814
110 4
1 0.16629
2 0.171811
3 0.18581
4 0.52391
120 4
1 0.174905
2 0.178584
3 0.193079
4 0.546568
130 4
1 0.182963
2 0.182089
3 0.201317
4 0.566369
140 4
1 0.188477
2 0.183748
3 0.211782
4 0.584007
150 4
1 0.193166
2 0.185731
3 0.222409
4 0.601305
160 4
1 0.195426
2 0.188789
3 0.226493
4 0.610707
170 4
1 0.196407
2 0.191906
3 0.224494
4 0.612806
180 4
1 0.197869
2 0.193362
3 0.223087
4 0.614319
190 4
1 0.200936
2 0.192831
3 0.2241
4 0.617867
200 4
1 0.204772
2 0.1926
3 0.226882
4 0.624253
210 4
1 0.20966
2 0.194118
3 0.229375
4 0.633153
220 4
1 0.215266
2 0.198586
3 0.230552
4 0.644404
230 4
1 0.219905
2 0.206256
3 0.231913
4 0.658074
240 4
1 0.225051
2 0.21475
3 0.23287
4 0.672671
250 4
1 0.231139
2 0.221919
3 0.232459
4 0.685517
260 4
1 0.237133
2 0.227438
3 0.23259
4 0.697162
270 4
1 0.240015
2 0.230943
3 0.23415
4 0.705108
280 4
1 0.239754
2 0.232661
3 0.234857
4 0.707272
290 4
1 0.238733
2 0.232703
3 0.233652
4 0.705087
300 4
1 0.238668
2 0.229777
3 0.233143
4 0.701587
310 4
1 0.241456
2 0.224433
3 0.234351
4 0.700241
320 4
1 0.24715
2 0.220849
3 0.23823
4 0.70623
330 4
1 0.253082
2 0.220551
3 0.242854
4 0.716487
340 4
1 0.258027
2 0.221004
3 0.245519
4 0.724549
350 4
1 0.260892
2 0.221578
3 0.244745
4 0.727215
360 4
1 0.263038
2 0.223112
3 0.243396
4 0.729546
370 4
1 0.265356
2 0.226875
3 0.246822
4 0.739053
380 4
1 0.267776
2 0.232573
3 0.252689
4 0.753039
390 4
1 0.271873
2 0.23847
3 0.25644
4 0.766783
400 4
1 0.277938
2 0.242872
3 0.256631
4 0.777441
410 4
1 0.283178
2 0.24551
3 0.256518
4 0.785206
420 4
1 0.287446
2 0.247797
3 0.25904
4 0.794283
430 4
1 0.294381
2 0.249883
3 0.263515
4 0.807779
440 4
1 0.301277
2 0.253033
3 0.26702
4 0.821331
450 4
1 0.301674
2 0.257148
3 0.268721
4 0.827542
460 4
1 0.296023
2 0.2603
3 0.270439
4 0.826762
470 4
1 0.29119
2 0.261767
3 0.270772
4 0.82373
480 4
1 0.28815
2 0.262319
3 0.267864
4 0.818332
490 4
1 0.286219
2 0.265365
3 0.262701
4 0.814284
500 4
1 0.285661
2 0.270083
3 0.255603
4 0.811347
510 4
1 0.28716
2 0.272041
3 0.250399
4 0.8096
520 4
1 0.289979
2 0.270629
3 0.251682
4 0.81229
530 4
1 0.29185
2 0.268302
3 0.260691
4 0.820842
540 4
1 0.294434
2 0.266253
3 0.273015
4 0.833702
550 4
1 0.298575
2 0.263592
3 0.28392
4 0.846087
560 4
1 0.301726
2 0.263054
3 0.289377
4 0.854157
570 4
1 0.302462
2 0.268519
3 0.285311
4 0.856292
580 4
1 0.301032
2 0.279313
3 0.277229
4 0.857573
590 4
1 0.300304
2 0.289632
3 0.272407
4 0.862344
600 4
1 0.300847
2 0.295257
3 0.274582
4 0.870687
610 4
1 0.301442
2 0.29744
3 0.279865
4 0.878746
620 4
1 0.302202
2 0.297459
3 0.285099
4 0.88476
630 4
1 0.304619
2 0.295275
3 0.292052
4 0.891946
640 4
1 0.306052
2 0.29071
3 0.297919
4 0.89468
650 4
1 0.307318
2 0.287639
3 0.297473
4 0.89243
660 4
1 0.3123
2 0.287706
3 0.292724
4 0.892729
670 4
1 0.318419
2 0.28912
3 0.286718
4 0.894257
680 4
1 0.321963
2 0.290751
3 0.282666
4 0.89538
690 4
1 0.322099
2 0.291137
3 0.280796
4 0.894032
700 4
1 0.319744
2 0.290587
3 0.280051
4 0.890382
710 4
1 0.317899
2 0.291533
3 0.27995
4 0.889381
720 4
1 0.320287
2 0.293562
3 0.281303
4 0.895152
730 4
1 0.325899
2 0.295028
3 0.284923
4 0.905849
740 4
1 0.329919
2 0.293329
3 0.290578
4 0.913826
750 4
1 0.326788
2 0.286287
3 0.29681
4 0.909885
760 4
1 0.32003
2 0.278178
3 0.301673
4 0.89988
770 4
1 0.314483
2 0.275129
3 0.303638
4 0.893249
780 4
1 0.311316
2 0.278282
3 0.302234
4 0.891832
790 4
1 0.312554
2 0.284759
3 0.297973
4 0.895286
800 4
1 0.318088
2 0.290345
3 0.293782
4 0.902216
810 4
1 0.326315
2 0.290524
3 0.29201
4 0.908849
820 4
1 0.33588
2 0.286774
3 0.292913
4 0.915567
830 4
1 0.34471
2 0.282601
3 0.297517
4 0.924829
840 4
1 0.349957
2 0.277557
3 0.303614
4 0.931128
850 4
1 0.349212
2 0.272278
3 0.308034
4 0.929523
860 4
1 0.344477
2 0.270496
3 0.310778
4 0.925751
870 4
1 0.337997
2 0.273925
3 0.313446
4 0.925368
880 4
1 0.332198
2 0.279009
3 0.315323
4 0.926531
890 4
1 0.328895
2 0.28159
3 0.31525
4 0.925736
900 4
1 0.326629
2 0.282141
3 0.313222
4 0.921992
910 4
1 0.325651
2 0.283368
3 0.311647
4 0.920666
920 4
1 0.327576
2 0.284182
3 0.31148
4 0.923237
930 4
1 0.330833
2 0.281622
3 0.312484
4 0.92494
940 4
1 0.333748
2 0.274681
3 0.318362
4 0.926791
950 4
